1812.8	3661.71
1842.7	3688.52
1855.8	3708.58
1839.4	3686.01
1842.6	3715.91
1805.8	3646.84
1804.3	3560.87
1771.8	3454.4
1796.7	3424.54
1782.8	3421.05
1794.6	3446.46
1769	3482.63
1818.2	3529.9
1815.1	3456.05
1808.6	3421.25
1792.5	3431.72
1760	3397.29
1725.3	3345.06
1735.3	3376.54
1688.9	3313.38
1646.1	3256.55
1657.3	3210.63
1651.5	3183.03
1620.2	3045.05
1570.1	2935.09
1561.5	2960.23
1561.7	3000.56
1489.6	2798.62
1463.7	2849.11
1405.1	2853.44
1523.4	2959.99
1536.7	2965.95
1487.4	2897.2
1501	2984.97
1521.2	3014.78
1499.6	2952.09
1541.3	3045.06
1567	3071.31
1544.1	2950.64
1532.5	2956.28
1501	2908.02
1494.6	2927.71
1493.2	2953.5
1524	3066.94
1569.9	3084.34
1572.3	3108.15
1541.7	3045.11
1568.5	3126.8
1578.3	3122.41
1569.8	3105.35
1564	3091.48
1537.7	3060.98
1566.2	3068.59
1578.2	3027.87
1567.6	3023.03
1569.8	2997.17
1566	2927.9
1522.7	2887.37
1485.6	2824.46
1511.5	2907.66
1496.3	2865.39
1467.9	2822.85
1460.9	2873.23
1509	2949.43
1523.2	2962.39
1495.3	2868.92
1506	2842.56
1468.5	2741.73
1504.4	2872.75
1520.4	2892.62
1496.8	2821.3
1522.8	2936.31
1510.7	2942.84
1541.4	2986.55
1563.5	2977.82
1551.9	2981.07
1562.8	3028.85
1575.3	3013.53
1569.1	2985.91
1565.5	3025.98
1585.3	3050.49
1578.4	3001.62
1583.3	3023.92
1545.1	2988.72
1533.1	2892.63
1518	2873.15
1526.6	2912.18
1537.7	2928.69
1532.6	2922.7
1561.1	2971.63
1562.8	2940.33
1545.8	2902.05
1555.1	2837.53
1564.1	2885.22
1572.3	2897.2
1591.4	2938.65
1582.7	2884.58
1609.8	2922.59
1646.2	2979.09
1644	2984.34
1663.7	3043.52
1636.8	2998.59
1640.9	3032.95
1641.9	3024.03
1655.2	3056.51
1668.4	3016.91
1701.1	3032.89
1710.8	2995.52
1703.1	2944.56
1668.9	2947.47
1671.3	2908.59
1657.9	2915.88
1644.8	2909.46
1675.9	2933.31
1676.2	2906.13
1685	2905.28
1685.1	2892.23
1669.8	2921.5
1648.2	2862.27
1654.3	2888.99
1632.6	2864.57
1618.3	2812.83
1593.9	2733.42
1585.4	2672.65
1602	2718.08
1587.4	2729.32
1596.1	2697.54
1633.6	2716.08
1623.7	2674.97
1613.1	2713.72
1559.1	2686.78
1551.8	2633.97
1513.7	2637.24
1510.2	2646.18
1479.8	2662.89
1478	2598.81
1483.5	2591.09
1458.5	2558.49
1471.4	2561.89
1441.4	2553.34
1420	2523.37
1442.1	2534.04
1423.2	2549.94
1455.2	2588.55
1448.5	2557.66
1444.2	2517.32
1440.4	2520.69
1400.3	2445.11
1398.6	2412.28
1441	2499.53
1424.2	2508.53
1451.2	2577.77
1436.4	2577.06
1475	2627.98
1441.6	2603.9
1433.7	2631.8
1445.2	2646.91
1443.9	2648.08
1474	2754.39
1471.8	2752.49
1446.7	2716.64
1440	2684.34
1442.3	2730.01
1459.6	2669.55
1450.6	2632.66
1453.5	2608.95
1457.4	2631.23
1446.5	2675.61
1448.3	2631.5
1448.4	2620.53
1442.6	2614.46
1431.5	2546.49
1440	2554.12
1440.3	2554.74
1455.4	2592.57
1452.6	2579.74
1437.6	2544.32
1444	2513.16
1456.2	2576.37
1478.2	2597.02
1467.6	2584.29
1471.2	2647.78
1452.1	2614.39
1429.4	2611.37
1374.5	2503.38
1427.9	2561.3
1390.4	2529.2
1322	2484.9
1292.2	2446.38
1290.8	2457.33
1236.8	2363.69
1167.6	2279.17
1187.6	2278.45
1178	2303.59
1316.2	2433.87
1309.9	2431.46
1277.7	2362.59
1283.1	2369.81
1300.6	2447.02
1274	2457.75
1205.5	2334.21
1204.7	2384.22
1235.3	2413.85
1223.7	2369.02
1204.8	2352.16
1102.9	2218.29
1084.6	2186.9
1042.6	2158.65
1044.6	2167.07
888.5	1991.62
981.5	2015.39
1085.1	2098.3
998.8	1966.42
938.5	1899.68
842.8	1779.09
864.2	1778.83
887.9	1822.09
853.9	1683.66
851.5	1617.31
751.3	1555.68
699.8	1570.11
791.9	1750.86
864.5	1796.05
877.9	1825.84
901.3	1818.45
935.4	1903.39
904	1858.1
866.7	1777.11
893.7	1819.26
903.6	1848.58
825.5	1757.49
775.3	1682.03
810.2	1707.41
777	1609.55
777.2	1642.17
733.3	1547.15
744.8	1586.64
792	1721.45
817	1745.92
817.3	1749.67
846.5	1771.98
863.2	1742.08
842.9	1706.22
821.4	1737.55
818.9	1700.15
841.9	1764.51
823.8	1732.74
856.1	1814.51
847.9	1849.84
869.2	1838.07
847.6	1827.55
822.9	1762.09
835.9	1802.54
838.1	1849.89
833.2	1776.99
833.5	1790.49
818.7	1777.9
820.2	1744.65
846.8	1747.82
867.6	1775.32
858.2	1805.81
870.1	1789.73
883.9	1877.44
904.7	1920.44
879.6	1887.85
874.5	1863.25
876.7	1817.37
874.3	1791.71
859.5	1766.12
838.8	1701.23
831.6	1684.35
842.1	1705.23
817.9	1644.72
798.9	1642.78
784.4	1678.77
767.8	1619.92
751	1611.48
768.9	1664.39
769.2	1608.43
786.4	1627.89
780.9	1611.22
774.2	1594.92
763.9	1532.55
752.6	1459.34
749.4	1479.86
729.1	1487.29
733.8	1531.73
761.1	1578.37
751.5	1584.14
740.4	1543.58
726.1	1494.41
723.7	1492.21
699	1435.65
651.5	1327.64
628.5	1337.78
657	1405.94
648.2	1383.1
645.1	1365.16
644.9	1361.08
642.1	1345.15
642.8	1392.76
640.9	1372.47
636.7	1380.24
631	1401.92
646.4	1461.22
639.7	1444.88
643.4	1476.46
640.4	1455.67
660.2	1481.42
675.6	1500.95
677.3	1494.19
692.3	1488.8
692.8	1513.7
693.3	1481.61
706.3	1452.81
742.6	1487.71
730	1506.5
764.9	1550.43
778.8	1552.71
807	1633.3
